20,50
"[11.726968736152482, 8.585369714297421, 1.4005424952676575, 7.6977015751895275, 8.576427936796867, 0.47548748372890176, 6.603539803346957, 11.425417448487968, 4.665335434198008, 7.810310202953774, 6.291645723786875, 8.21904553355701, 9.70694803060608, 7.612557435749112, 9.705752368965436, 10.84582580694346, 3.1226230853289163, 11.465331089501092, 8.179309018849512, 2.6066917702561447]","[9.933649905171672, 9.824260960460482, 11.470928781648716, 5.074214330744759, 9.516193014564372, 10.369563003415253, 9.23979549771907, 9.303283610767606, 2.2644990759749994, 9.298824138971629, 2.040329518164131, 7.895449128283316, 10.355301224374413, 3.801496163885491, 10.29331099451108, 11.026821912059672, 2.8351372859221095e+74, 11.291225515372618, 5.158748496535153, 3.4747919188325342]"
