20,50
"[4.3374961383383495, 1.1407375052675084, 3.528860319806183, 3.571044263614885, 3.571790534182766, 3.545876772228516, 3.5719342305571917, 3.571808624203559, 3.569265540416146, 3.5703509709195487]","[1.662142192612263, 3.4591414541543744, 3.6300129614264454, 3.570579323096102, 3.4874590293359944, 3.7041856499057233, 3.561421879062367, 3.5272706226495827, 3.563783104177599, 3.7058128180046115]"
