0,10,20,30,40,50,60
"[755.1492176369031, 742.3963205117498, 239.67444307952707, 111.02330861155743, 753.6857405329105, 166.47076027517778, 725.4415138479792, 754.3806964527574, 732.8164605348646, 137.97317099510676, 752.5760192314272, 873.8355900670821, 753.5048834687205, 146.94314691870673, 755.0359558024733, 750.8109547652939, 198.54536149321504, 748.5354024084875, 744.5985654007511, 754.3560213475671, 747.9570813839674, 749.7888507395937, 745.774356913676, 731.7375555932169, 750.3812703753936, 264.8162180108324, 749.3531132605442, 717.4611170799823, 145.7533757439832, 233.8464195689889, 751.576473752305, 21.91781198485421, 147.26017353528422, 747.2811322038982, 887.1811352608853, 80.52347646211581, 173.1411977849589, 226.29987014504383, 752.0074692781527, 742.0713527330764, 869.7942081624448, 646.8715070012282, 713.7779297625685, 751.4438298197497, 874.612477952102, 733.7341542228304, 752.6027905226475, 754.2011564520923, 727.665470791453, 663.6348283073011, 751.5210900711211, 350.2105731278707, 756.1339316658083, 750.2170634544706, 756.7616083877564, 744.1971115024211, 745.623644648438, 135.6422353994897, 134.52348959920954, 757.1894530603137, 676.5640832164128, 741.7840214231512, 734.4498393644346, 276.70975334309, 746.4955412306698, 746.0754924893939, 752.5576591298135, 789.4171877390844, 744.8753814602234, 287.87900770252486, 317.83153253954947, 84.44452984997805, 752.3735353364253, 115.05054983051988, 369.8306408317002, 748.2223104687678, 746.1127687499142, 559.0393852881236, 688.1983181681097, 337.3863412798176, 672.3192885485345, 166.49989797622362, 716.8155190328607, 749.5233986638374, 756.7056822048997, 742.0591166131761, 737.3958350525836, 288.11696494831966, 739.1329235041237, 752.5722205670669, 755.5628019251702, 820.4261830726904, 738.6780823267288, 803.2453357878308, 668.8346063319376, 752.0080769301057, 722.3552757611126, 78.13919651651618, 52.515821434059326, 750.353443061324]","[781.663719675717, 761.7193427541968, 749.3329007495408, 1257.7816215609355, 757.2942544985125, 821.7765802923009, 254.00308906235543, 749.8528766741063, 764.3798297837023, 91.94223935630234, 179.07948189232047, 80.05068617961497, 750.6630603352078, 747.1551459828895, 879.4521880476781, 290.47063376994436, 645.9002693713774, 757.2881448239245, 743.9103294502087, 748.0681470008753, 760.0472455364015, 64.55271438079451, 736.7030821537728, 740.7842287771838, 202.16136870561894, 791.2980422562537, 743.599022654656, 487.67667337872143, 752.3704108345448, 757.5414227640238, 750.5913491145305, 748.1783969759283, 48.70311117783233, 894.2281857040515, 750.0041721416519, 695.9604349508527, 748.3396938212801, 744.9465139322518, 746.9790609892141, 731.876615958463, 748.3173093266969, 777.4820741712673, 255.55417107835245, 706.9266366463953, 766.1064295741595, 771.1485614503638, 151.81805509663133, 20.38334655448759, 721.709248841596, 711.4028343465062, 776.2351278731861, 214.0066709828581, 257.17567811953063, 253.665006298629, 776.1138967954234, 745.7835068203899, 785.4279004941181, 340.5086322768708, 229.06486375150354, 406.50095313491556, 729.2159338609595, 201.37314071960444, 143.92224842443974, 320.6735123243013, 66.18994538919617, 697.8657195338925, 274.5937664949344, 202.0287122931684, 1987.4208567847743, 128.02725522833623, 537.2811772532295, 744.5208357194566, 169.17252652236132, 750.2855096359667, 736.7075697964032, 754.8680936433902, 166.95415831777146, 745.676929231652, 296.97848198944206, 730.1158701345336, 990.0426045528654, 70.32413463720607, 777.757196718056, 562.8464934913834, 754.6408114586717, 750.5212481668002, 744.9215843333958, 720.7346968840851, 238.70579827694465, 39.550524604350805, 147.68309257889973, 1014.7735909018415, 750.9366483694248, 333.8216631434013, 140.4099543224839, 726.4200316980699, 762.8624091402243, 722.9189605826128, 140.82611793726085, 62.225265694327554]","[762.577352160379, 742.7809513653159, 753.2387902331876, 190.82944794357033, 754.2871401006171, 900.1817082823306, 744.7767189820829, 673.357566636743, 753.2218203976988, 742.9034495406559, 475.82285869752275, 742.9843449198977, 884.3882159613842, 745.6910877679454, 781.234197545736, 179.00633109835022, 740.7008778841446, 757.069624882258, 389.54093759297893, 729.421471427739, 350.16829746253904, 740.555125142452, 386.73490786361236, 59.37641717193381, 767.8448182746708, 745.7359719080524, 696.9316695259224, 1003.7836134642091, 738.3239341768086, 172.14532641426845, 743.1691043742874, 761.1440569395623, 289.6548120988899, 807.4558631670682, 755.8949551915606, 5.538338513232967e+45, 196.85247311058816, 759.3680122215358, 945.8150750808998, 750.2877131501389, 1.6597119762244346e+17, 28.343249601168093, 275.6097029415613, 748.2379304334102, 142.67440524144973, 754.6519655776029, 743.1141423055822, 741.5585110313305, 356.3066543375679, 748.6706528333762, 742.0640992604999, 751.7362173250725, 749.4839713948578, 1022.580117584426, 79.71884910242647, 343.50274415147686, 748.5114456454843, 748.284301473184, 362.60212888526917, 1.0910258598142344e+44, 916.0033128092306, 880.7889609381244, 92.78880408702564, 740.181041082474, 751.6259548449714, 998.1932651082799, 759.1950537765855, 772.8090923536722, 116.25051675015679, 749.201487637306, 814.5288286901714, 747.984765477601, 885.6031107742679, 757.6252628860192, 146.0938830503935, 372.8553842921178, 752.0380993684438, 989.5365568481886, 750.5100562044371, 53.91924509785271, 756.5566978943355, 750.6367477043297, 731.6979171250925, 241.81624117300075, 112.74948113109895, 755.3955913691902, 368.4274306175954, 748.9809302544021, 841.1215012975024, 747.3675200424861, 511.15158945256223, 775.4758680543681, 749.1025054372222, 53.490825808359624, 142.89089771620488, 753.8459522141935, 726.71758281112, 1062.723644586014, 1086.073200877318, 756.1524640808652]","[747.7407654893437, 674.3430864220968, 782.1120763459649, 255.26434415031287, 168.06233062732034, 302.1545908267106, 10423105.32872447, 367.3545364511174, 749.8339558920185, 468.65087746086635, 740.7139340082816, 33.6858714277584, 1364.9353257129246, 797.8021882079858, 776.3582664715686, 757.5725772002897, 752.8798943595114, 1310.5739704067996, 66.91702601567297, 623.8421744759656, 744.054064388021, 754.6269772918208, 62.67690722137324, 760.731339323379, 910.3085223531679, 102.2960505608495, 749.2996414016751, 770.2084546670847, 761.8378933046874, 752.1419415804583, 511.34828284252825, 751.8496246909373, 1021.3491816897651, 737.3603386262868, 5.205250898279558e+25, 756.7534470549767, 753.4032089705912, 234.81697216608998, 765.9324658628767, 750.420326948916, 764.6108884877884, 761.3658805922257, 750.5175654875852, 145.05763709772592, 1104.5729162737346, 1.2666631926792668e+51, 5999331201746485.0, 742.0558406987913, 754.6204658432804, 726.2763236237871, 210.01490909496732, 872.5180259285323, 869.4856656392951, 1083.2152232746914, 808.3182299981414, 742.5979307024473, 1186.0357330225606, 636.2066918188984, 112.96941599578719, 1.423388785347756e+45, 95.93111365885845, 751.7493811736458, 751.7613746493414, 199.7254516002436, 274.9914099149421, 297.0914331815754, 531.5409973803919, 2.1074163192224367e+104, 729.6540279914249, 282.91402497200806, 730.8148466325989, 753.4092694542425, 788.7370928894788, 1163.1869153551454, 863.8182357794351, 753.938203010358, 378.03497300111746, 343.8563301369988, 755.649653110398, 751.8680435610529, 747.6883722644949, 150.06150143903906, 1162.939567383687, 767.476278309462, 235.71604339913293, 987.2554693209119, 676.8839863957368, 751.6946764351212, 117.7308453443955, 11926658378858.365, 751.8882901188861, 179.32373671297336, 1038.9979709700372, 363.3376074918211, 950.3339877427917, 274.27120812511043, 443.7348431177855, 751.7625814796756, 247.699171630044, 16517316.575170629]","[1141.4381307222293, 135.6150679776534, 756.3949368144562, 751.1306143503979, 727.281306221383, 400.68188973360293, 281.1362069711606, 192.8672658808785, 55.90703604929307, 755.8745475508626, 751.6398531733448, 1001.9661763219573, 750.8759713176307, 121.30565072283305, 47.86761699415124, 1081.5634215592152, 384.7240601001288, 742.1118954749521, 752.1570693931905, 986.993947472894, 828.4845535940382, 665.1299097056321, 1380.5689091460263, 238.2765863635028, 885.8148643089708, 812.9984767407655, 6.769647200291378e+68, 159.1413104057536, 850.0438023438284, 1497.5660116106674, 694.9347093196652, 98.48674920333268, 765.6577077341789, 751.4387288624923, 121.99935723406952, 737.4096560561575, 74.6686080032291, 754.9760709855125, 781.8566089923016, 585.8728591591628, 914.1598160300117, 72.88282032884868, 345.37622172493633, 747.6385764468263, 117.73280841510248, 750.9325888223634, 756.129686205408, 69.16652899097066, 221.1114248557848, 752.9849188071439, 759.052773964738, 371.74015259390876, 707.7066039926194, 736.6051869999217, 797.6761601632965, 752.0874217328584, 508.40880301908646, 120.41553507230392, 839.415203318962, 711.5737220632352, 13.568613041727971, 754.3443126458767, 764.9616542344122, 790.7572481728358, 814.8364656494446, 206.28703110786304, 750.3245290947883, 888.7801063383889, 701.4955976046067, 754.804132741536, 127.47000183937578, 751.5231760427755, 653.9837386525721, 843.703100072426, 158.03342282327807, 740.7006809453518, 207.6426969119455, 751.6680410726016, 974.5453022243033, 749.3417719604204, 1391.6667782171578, 790.2219918789389, 1385.2903660126888, 752.5220276158722, 810.2083695175286, 327.0720051940821, 739.8252617619205, 883.7184477846844, 283.97671621968675, 747.2650500984311, 272.78546110344035, 750.7554309341123, 1082.8078941756407, 960.3452830506511, 194.22421262718953, 262.5125171287246, 69.29237617342451, 579.4763532751421, 58.56407226420837, 742.1757566120435]","[137.96363771224412, 980.3944468652617, 1305.7667714258537, 886.4929053476266, 6.056791188678444e+28, 222.70787575860973, 876.0340742086049, 749.1338055504693, 806.877672053144, 409.5406347533518, 175.1519783408564, 6.965674048146436e+59, 789.4665544344851, 622.6751921252024, 97.87636482829932, 678.9892917795562, 749.6422420304218, 811.7789478485406, 81.79946794083476, 88.15056006613527, 1001.5982818204071, 443.8575697592386, 155.33472985963374, 202.2906349791329, 471.4047171832523, 763.8355566171646, 787.5537484401923, 382.529593401734, 1068.2338558253127, 322.15783299487737, 753.465161301971, 804.456501236814, 748.9753909500067, 931.1475356722133, 1548.5997966293228, 340.4871258013006, 755.8067703084668, 730.7911759110594, 203.0319725723613, 751.5192146952386, 115.62486096255056, 1357.074063539587, 717.5851248501351, 623.749580330217, 251.58632738571683, 995.7342058217349, 988.5318109681912, 1003.7210844894033, 528.201326375202, 908.6586013259312, 767.6410277418753, 926.639423017601, 1026.9600388990834, 126.34975676002948, 1161.0887732603785, 100.38013504785602, 869.6529920597737, 249.84373121397016, 433.762569408191, 967.8134662419806, 887.8221017751393, 893.687540292628, 751.1537204440184, 434.016155497137, 866.0511449102479, 892.7509610799149, 7.52178051542774e+19, 266.2959861253369, 751.8695087635879, 756.5251254340981, 198.41413279167654, 2100.948977522439, 214.5046865797946, 759.2131135843716, 888.7217956737928, 1026.9610402673327, 973.2950126397292, 765.8991503971031, 782.2267239587017, 211.0880583240029, 753.8429777237197, 54.23147973727225, 2061.9516462875367, 1841.2175222079507, 290.68000311884697, 742.6567279060129, 1790.8602002305431, 758.3861822147107, 997.607155348805, 1009.3801073675701, 62.62134015416302, 67.53413209589498, 2289.940077051655, 972.5785956219087, 831.4274452376629, 6.423456720715987e+144, 894.7887435559275, 753.9196484003353, 2036.1366503396096, 760.0161660654678]","[764.6665942535959, 679.9241775575259, 320.7693016567458, 224.4001026051, 1588.9419919858622, 751.2412983210418, 1099.5750624163609, 102.50850702115015, 770.43346619646, 253.80093145244317, 1336.1034151951105, 682.0741994181221, 1605.9610863564365, 884.6465884193948, 1178.5684477671712, 18.19126619674705, 282.4706013519312, 600.535935967028, 780.0515048269594, 871.0869569001744, 241.38455650161788, 309.5159845977579, 1419.8218248898454, 306.08608242504164, 253.34971668542417, 531.2594849195092, 259.8898940051179, 685.1679430413502, 2221.7328652417664, 1670.2838903947054, 8419.627515315673, 987.1835147165939, 752.9840704548757, 749.4567774153346, 836.5175544448583, 1573.6184314459258, 788.8655960541552, 786.3941150448919, 1235.7207570859498, 170.10613467474994, 768.6166040758662, 698.0051555548692, 749.129276330441, 2.9267313958623396e+38, 889.5240033212232, 163.30812290511196, 190.15433025739145, 43.13812720668556, 625.5241326861944, 970.8675480537927, 762.3864906049578, 705.7489956097805, 140.03285810826145, 300.1480763314267, 54.695699712597715, 256.48411479418195, 1230.9245289862404, 72.77713580328643, 901.1261484533682, 141.94239017136096, 883.5889020415793, 227.20810900255537, 1959.599114343501, 799.8407505302639, 1032.3270476747855, 759.3563417820902, 286.40475082432533, 1089.8800545868874, 1251.9548727006486, 351.14436947626047, 812.113695889288, 784.6368242598398, 764.1256349274556, 908.5038373148057, 770.9878956452794, 766.4952579697031, 223.445773077405, 2689.488376183074, 768.7650961133982, 10248.775128712836, 1607.5825745837467, 1574.0262488393375, 1819.5755471709956, 1064.9142727762048, 541.9889991621818, 626746231.2450249, 760.7804367999838, 282.8848963960314, 48.67760255554798, 377.3113059010419, 573.4740840673115, 792.6813762374055, 86.17198685455918, 2.5085555738411544e+28, 1208.008533611811, 2155.9532162217993, 716.3412200164398, 767.6682331083946, 28.485624343281753, 740.7359349724413]"
