20,50
"[7.732532921664103, 1.9052043050620433, 7.23279391394758, 5.957494674292029, 7.754384549697067, 2.6204939747213576, 0.8326073842059714, 11.462450600737796, 9.463926911367317, 5.442462835651029]","[8.828526047820967, 15.433001831916014, 3.4119421084534878, 7.992581345655953, 11.471059622203185, 9.048361939762003, 10.385774097358457, 11.421038579392906, 6.716061181820683, 9.565036747903656]"
