20,50
"[196.90770678442982, 309.4680738072094, 644.0618945501698, 212.82411112476333, 174.40796779152308, 794.3116601602001, 744.891571851917, 309.6949922322145, 128.81141680231883, 710.5602788268737, 750.8033294882616, 2049.7836462132996, 749.9405416892798, 114.88948562971149, 142.8673674368845, 216.6539840382799, 168.74615143674748, 780.5919116540124, 763.9806307913035, 756.1428474610723, 800.2911566119923, 752.527026164407, 766.4400115093985, 244.92036751465875, 778.7205482089801, 752.641374335624, 761.5442826135345, 109.24553673244831, 817.5650942255356, 167.15549314075852, 751.8964240549101, 253.1183634285201, 770.7845553497621, 782.0041261390212, 193.16520171538065, 736.4961235240321, 74.27804392757517, 757.3410467367925, 73.42545660362494, 253.68467575021376, 702.9344807559909, 748.5378071240872, 141.99064075999013, 814.9501771438755, 752.1966916557225, 727.8602278335268, 778.295412816926, 84.00542590157626, 718.6612859445382, 224.80048643643647, 923.9524826338795, 738.7981374450524, 227.60978775452372, 859.954661306466, 768.8280096714859, 149.5114776986473, 769.327674544213, 739.8281384838201, 860.0949995499968, 134.33790990197446, 887.4006539797565, 744.6767203014921, 757.3128022555824, 759.4056075639578, 163.21343300644133, 316.53744394177403, 391.16108819559975, 765.5678202210746, 744.8746481541755, 801.4415231976309, 284.6929215818793, 749.0010518896213, 758.9639808905621, 744.2027022287032, 804.2697315656927, 111.7218588636647, 882.5319963116962, 221.81711369606086, 108.08939916710624, 806.9611293973976, 764.5951298199282, 228.37433684013115, 763.8820558899317, 148.7731228635361, 782.993322525417, 52.18322558853217, 744.5949396239223, 277.1325212069053, 182.26702547966624, 705.0299682966313, 747.1064371929743, 210.28235744665554, 760.8009452256058, 147.7627811952476, 215.08051124485968, 765.5432947290348, 191.54127287445692, 160.64276458753744, 770.4193151266749, 169.23452037031237]","[192.2559331399495, 773.5642677097977, 962.1500419248075, 27.094239021842466, 874.2589363002812, 289.2532468027866, 859.9843099821514, 845.3193919899302, 863.5689413064841, 35.73204733586541, 999.0637028831895, 539.5627962275801, 768.2752519586783, 146.81667683765033, 473.8391735346985, 238.38586443037502, 44.605887416045086, 832.4424570196799, 90.79657475561079, 368.71201329230695, 286.7780642219461, 657.9502360385598, 103.91985488631002, 654.3423219750317, 256.6818849674074, 222.41001827625658, 206.18413359191482, 754.912818904417, 842.1958843441067, 847.0404833917834, 852.9267739160853, 843.5944419690657, 259.24401788217534, 35.50831059324082, 110.18863035942691, 841.6758025541795, 869.6209118845346, 114.66661948305445, 92.81298741753042, 868.8457471461899, 866.0112065754454, 98.23094371152764, 881.9062351072507, 742.6144132437239, 178.819528150617, 283.849551794352, 866.3896985917022, 864.6090287377654, 778.3021928175702, 235.31037891357835, 107.46072274324963, 871.1381235967303, 839.6621571509312, 847.4193480886898, 277.2483226132584, 177.90678710268426, 835.8658909943548, 846.2236503104722, 73.24178097340528, 260.8557615853855, 845.9777825325295, 486.2654143802747, 363.50680139754576, 814.7636271720725, 314.45326584084506, 856.7451765136408, 803.9699489890181, 389.2532411632121, 23.660796940094837, 261.3566633845217, 277.32596103120056, 291.0691974624312, 172.57313882644306, 205.8468885904466, 771.2953379112025, 118.94777035905868, 871.9113519476815, 861.6961926233962, 856.1892833967688, 193.9180771197712, 823.1551887449056, 345.6747127209221, 91.05485322774233, 238.36251992923033, 296.1028378386066, 158.2359953278429, 872.7436469295463, 248.414780262009, 815.9800386708368, 146.0652380806411, 150.04056028629685, 857.5038734072992, 756.5747773585751, 960.2750690567045, 461.7139128330973, 2053.308332950844, 173.6842469117998, 167.29853200466744, 861.8347922112612, 448.0033713915155]"
