40,60
"[502792054373.22906, 9.883270373926854e+122, 7.5759557671368905, 11.464176132175824, 9.98778791205144, 9.343322259687175, 10.532311832343614, 3.1260631015388447, 4.144078515196932, 6.1707098858811085, 8.031123433379566, 7.698968486962818, 7.213591938316268, 7.702916348098913, 3.2409112507087207e+95, 11.381578283459168, 8.454507125141275, 8.393939843588761, 5430467957556923.0, 11.465105869750843]","[10.516562814500817, 2.1282568195273006, 10.273249981380236, 8.063931859172069, 11.373287021437916, 11.371334492903907, 11.45440695585751, 9.79192299661274, 9.0144178151247, 10.704348802580641, 2.599412107684685, 125.06198714599651, 10.707133241216338, 12.079198684262055, 7.8134334321363985, 3.044519676387389, 11.428337067317704, 11.436291349784144, 8.093807832792223, 9.81442445878963]"
