20,50
"[751.4544741907467, 880.5662528059854, 117.51769720717911, 749.1467318842027, 201.87549639660782, 652.5946259136796, 748.8376689032254, 751.8608592465287, 445.83645755389466, 883.0334753163753, 749.5515968609308, 758.027403747611, 768.6864632249075, 731.3603145980642, 97.71382081157611, 237.0520272152225, 748.9614692761115, 127.95047434198797, 201.81588725818563, 250.16445469937574, 235.80018839309815, 772.9534887855932, 215.89747473831522, 801.4988536836919, 370.34957526568536, 762.8817868940156, 128.55757902154184, 73.01273435719347, 621.5375028375257, 168.78912597531306, 33.72529075102275, 759.0357274980183, 164.76836280111047, 768.1366860434204, 143.55259729932362, 799.7536329266527, 751.5140919213496, 42.37400382792954, 758.45855934779, 148.7152129195453, 777.7293152002484, 875.2189706254987, 163.88766913810494, 821.8415617037114, 316.59395632062467, 749.7041269609368, 210.77138621224123, 723.0883235639503, 752.8923955288845, 292.75217902422594, 768.8930992581805, 326.6595413284474, 684.591995509296, 100.6484146692933, 757.1104879211142, 724.614922947464, 278.75095293263865, 752.7471773448691, 694.8401861968503, 737.169717727342, 758.6265450483696, 737.8746580045614, 783.5126704984184, 190.38551046012194, 796.0645625831135, 752.5604086501625, 883.9319616659863, 743.486369518958, 896.5935417793711, 756.5481105799555, 781.9716627936949, 676.5774035743393, 132.5785969155421, 250.48109787889368, 712.6711133197091, 208.01468264181096, 753.1044644813172, 756.966259480805, 785.593638937721, 289.70070351797744, 234.0353192502872, 720.1271838288227, 818.2593703105723, 753.4320966276447, 48.15207087549858, 745.1771552607088, 753.698346674851, 137.6496255370184, 238.00402488040032, 765.9102706637456, 195.92337602879306, 106.5106279397955, 788.0491176776687, 112.86655650972816, 877.2186880186243, 730.2727289000435, 752.0848668844093, 741.392804202376, 182.09236030733328, 297.0108342922565]","[497.4200514776488, 1011.03200767683, 186.37170068281338, 1606.9429208541305, 874.1341161616308, 767.7631832598967, 739.0864335550744, 896.6584706950189, 1099.415325393893, 868.7078857202232, 466.8913825053099, 789.3196851958967, 1156.7388777847798, 1000.8362009217948, 1314.0020270206649, 876.8436686387414, 1045.7668218810181, 812.9178967339836, 719.063877219863, 729.3741429482549, 242.2137036321318, 844.7418329045539, 645.7168703796751, 782.9614191794951, 1047.057773480957, 811.0917597414023, 234.853762717957, 4.123731209860882e+36, 728.6707282347368, 935.3756212404264, 463.7216760983266, 716.6323947265264, 817.4091281837304, 8.229327539745809e+22, 886.977546166835, 240.8558720515151, 924.2147159963245, 725.5289118073097, 75.16911697168608, 1162.6948557853634, 1055.02476694428, 942.2557505794455, 916.1964685938666, 787.892549925029, 904.0445310668338, 1094.1770847577939, 537.4758038498361, 548.9901676776644, 1059.6100691102783, 750.5373729504771, 783.2413645861469, 333.1458485015459, 870.930476786589, 764.777597839118, 975.7847051454585, 1043.4463139286947, 704.7164316121945, 886.4353444090616, 1052.2065062451898, 1495.599955895151, 1115.4047359473304, 3.459055917633983e+27, 623.8580545406667, 491.90942407642956, 133.60320414688763, 818.0266974095172, 864.3265182939502, 690.859174272325, 700.2739663662929, 829.0473967783792, 696.5309944395486, 2.702766399973355e+22, 279.13435335425777, 767.1149475458083, 1768.4119396747997, 942.3614360254993, 912.3742813697434, 273.54936802691066, 836.4310733999289, 566.1764335183043, 882.3459302049307, 784.735817475645, 1013.9901865623617, 697.0135862143491, 1538.6098622463367, 674.8673973983059, 1166.4742591239576, 751.3578179023433, 4.6362014171094353e+80, 128.22479620937966, 535.8756324512071, 849.167271818087, 266.759660732005, 1005.683566129273, 725.1786019481444, 567.8448739400865, 702.4223241426189, 253.72851738676778, 820.3460995493846, 96.40250420406238]"
